,date_of_sale,address,location,livingarea,rooms,plotarea,closingprice
569,2019-04-12,Munkholmsgatan 5,"Kungälv, Kungälvs kommun",167,4,759.0,4550000
570,2019-04-11,Plommeröd 160,"Romelanda, Kungälvs kommun",59,3,1418.0,1580000
571,2019-04-11,Gunneröd 320,"Kärna Lycke, Kungälvs kommun",145,5,1144.0,3550000
572,2019-04-02,Skrivarevägen 48,"Ytterby, Kungälvs kommun",104,4,167.0,2995000
573,2014-12-03,Skälebräckeliden 8,"Kungälv - Centrum, Kungälvs kommun",210,8,1055.0,4250000
574,2014-11-28,Ängsgatan 19,"Centralt, Kungälvs kommun",207,9,626.0,3160000
575,2014-11-21,Kullegatan 10,"Centralt, Kungälvs kommun",164,7,543.0,3275000
576,2014-11-20,Tomt centrala Ytterby,"Ytterby, Kungälvs kommun",156,7,600.0,1150000
577,2014-11-20,Nolby 170,"Kode, Kungälvs kommun",258,6,7383.0,4100000
578,2014-11-17,Duvesjön 335,"Duvesjön, Kungälvs kommun",121,5,1205.0,2750000
579,2014-11-17,Kulperödsvägen 10,"Kungälv - Hålta, Kungälvs kommun",189,6,2341.0,3850000
580,2014-11-16,Häljeröd 300,"Kungälv - Romelanda, Kungälvs kommun",248,7,5647.0,5000000
581,2014-11-16,Stenåldersgatan 52,"Ytterby, Kungälvs kommun",117,4,345.0,3400000
582,2014-11-14,Rondan 8,"Ödsmålsmosse, Kungälvs kommun",154,5,1106.0,2920000
583,2014-11-12,Älvliden 2,"Kungälv, Kungälvs kommun",168,5,405.0,3450000
584,2014-11-12,Östergårdsgatan 23,"Ytterby, Kungälvs kommun",228,6,840.0,3500000
585,2014-11-09,Duvesjön 217,"Duvesjön / Kungälv, Kungälvs kommun",156,4,1091.0,3030000
586,2014-10-31,Dotorp 230,"Kärna, Kungälvs kommun",106,3,986.0,1800000
587,2014-10-28,Munkegärdegatan 251,"Kungälv, Kungälvs kommun",287,8,849.0,4325000
588,2014-10-28,Duvesjön 232,"Duvesjön, Kungälvs kommun",122,5,1076.0,2780000
589,2014-10-23,Onyxvägen 23,"Kungälv, Kode, Kungälvs kommun",155,7,514.0,2940000
590,2014-10-20,Västra Röd 180,"Kungälv - Harestad, Kungälvs kommun",150,5,,5200000
591,2014-10-15,Snäckvägen 3,"Ödsmålsmosse, Kungälvs kommun",104,4,1213.0,2575000
592,2014-10-13,Tulpanvägen 1,"Kärna, Kungälvs kommun",232,7,568.0,2225000
593,2014-10-09,Tegskiftegatan 50,"Tega, Kungälvs kommun",169,5,856.0,3150000
594,2014-10-07,Gråstensvägen 26,"Kode, Kungälvs kommun",191,6,1149.0,3720000
595,2014-10-02,Matskärsvägen 104,"Tjuvkil (norra delen)+Baracken, Kungälvs kommun",134,5,996.0,4520000
596,2014-09-26,Idrottsgatan 26,"Marstrand, Koön, Kungälvs kommun",150,5,565.0,4075000
597,2014-09-25,Åseby 350,"Kode, Kungälvs kommun",169,8,1113.0,4850000
598,2014-09-25,Västra Röd 130,"Kärna - Harestad, Kungälvs kommun",151,4,1170.0,3100000
599,2014-09-25,Skår 170,"Kärna, Kungälvs kommun",191,6,1054.0,2500000
600,2014-09-15,Önneröd 140,"Kärna, Kungälvs kommun",110,110,2439.0,2050000
601,2014-09-10,Hjälmgatan 1,"Ytterby - Stället, Kungälvs kommun",104,3,444.0,2900000
602,2014-09-09,Prejelvägen 114,"Ullstorp, Kungälvs kommun",122,5,366.0,3750000
603,2014-09-09,Långåkersgatan 11,"Kungälv Centralt, Kungälvs kommun",165,5,1136.0,4700000
604,2014-09-08,Gamla Torget 10,"Kungälv Gamla Staden, Kungälvs kommun",113,4,134.0,3200000
605,2014-09-08,Stenåldersgatan 18,"Ytterby - Stället, Kungälvs kommun",103,4,297.0,3366500
606,2014-09-02,Norrmannebo 680,"Romelanda, Kungälvs kommun",243,7,4202.0,1700000
607,2014-08-31,Vråkärrsvägen 8,"Kungälv, Kungälvs kommun",48,3,847.0,1400000
608,2014-08-28,Annas Väg 14,"Kovikshamn, Kungälvs kommun",90,4,1515.0,2450000
609,2014-08-26,Västerhöjdsvägen 18,"Kärna, Kungälvs kommun",118,4,291.0,3100000
610,2014-08-22,Gategården 182,"Hålta, Kungälvs kommun",290,8,1484.0,2975000
611,2014-08-22,Stenhålt 130,"Romelanda, Kungälvs kommun",180,5,3824.0,3600000
612,2014-08-20,Västra Porten 28,"Ytterby, Kungälvs kommun",136,3,954.0,3485000
613,2014-08-13,Rondan 22,"Ödsmålsmosse, Kungälvs kommun",137,6,1258.0,1900000
614,2014-08-08,Duvesjön 338,"Kungälv - Romelanda, Kungälvs kommun",115,4,1063.0,2795000
615,2014-07-02,Åsebyberg 725,"Åseby, Kungälvs kommun",156,5,1101.0,3525000
616,2014-06-30,Hasselvägen 4,"Romelanda - Diseröd, Kungälvs kommun",250,9,805.0,2300000
617,2014-06-25,Vävra 542,"Hålta, Kungälvs kommun",124,5,1106.0,2750000
618,2014-06-19,Halleravägen 8B,"Kovikshamn, Kungälvs kommun",180,7,3419.0,6050000
619,2014-06-19,Björkebacka 118,"Kareby, Kungälvs kommun",145,5,2372.0,3200000
620,2014-06-18,Häljeröd 190,"Romelanda, Kungälvs kommun",163,5,7965.0,2710000
621,2014-06-18,Hålta Annex 150,"Hålta, Kungälvs kommun",32,2,1208.0,1000000
622,2014-06-17,Granndalen 14,"Lycke, Kungälvs kommun",62,4,1229.0,2250000
623,2015-04-09,Kristinedalsgatan 15,"Centralt, Kungälvs kommun",225,6,1191.0,4300000
624,2015-03-31,Sköldgatan 6,"Ytterby - Stället, Kungälvs kommun",104,3,402.0,3020000
625,2015-03-30,Almvägen 19,"Romelanda Torp, Kungälvs kommun",140,5,801.0,3110000
626,2015-03-27,Solvagnsgatan 10,"Stället, Kungälvs kommun",151,5,405.0,4140000
627,2015-03-26,Stora Ryr 135,"Lycke, Kungälvs kommun",194,8,1551.0,3750000
628,2015-03-25,Tröskvägen 272,"Ullstorp, Kungälvs kommun",158,7,678.0,4870000
629,2015-03-25,Apelvägen 13,"Romelanda, Kungälvs kommun",110,6,449.0,2850000
630,2015-03-24,Prästvägen 715,"Romelanda, Kungälvs kommun",244,4,1025.0,3400000
631,2015-03-24,Kovikshamn 200,"Kungälv - Kovikshamn, Kungälvs kommun",175,3,1361.0,3500000
632,2015-03-24,Kulperödsvägen 11B,"Kungälv - Hålta, Kungälvs kommun",247,6,1007.0,5100000
633,2015-03-23,Hallebäcksvägen 2,"Kode, Kungälvs kommun",80,4,1029.0,1500000
634,2015-03-20,Flateby 590,"Harestad, Kungälvs kommun",179,3,3853.0,1995000
635,2015-03-20,Fågelstigen 36,"Kungälv, Kungälvs kommun",118,4,177.0,2980000
636,2015-03-19,Skutviksvägen 6,"Marstrand - Instön, Kungälvs kommun",90,3,1506.0,3350000
637,2015-03-19,Munkegärdegatan 320,"Munkegärde, Kungälvs kommun",184,7,675.0,4400000
638,2015-03-19,Ödsmål 595,"Rörtången, Kungälvs kommun",78,3,12760.0,5000000
639,2015-03-18,Norrmannebo 740 A,"Norrmannebo, Kungälvs kommun",93,5,931.0,1350000
640,2015-03-18,Akvamarinvägen 9,"Kode, Kungälvs kommun",107,5,745.0,2700000
641,2015-03-14,Vävra 760,"Hålta, Kungälvs kommun",174,7,1792.0,5800000
642,2015-03-11,Norrmannebo 800,"Norrmannebo, Kungälvs kommun",160,6,2964.0,2600000
643,2015-03-06,Onyxvägen 4,"Kode, Kungälvs kommun",155,6,669.0,3600000
644,2015-03-05,Kulperödsvägen 17,"Bohuslän, Kungälvs kommun",252,6,2141.0,4200000
645,2015-03-05,Rishammarvägen 33,"Kungälv, Kungälvs kommun",112,4,1003.0,3430000
646,2015-03-03,Duvesjön 346,"Kungälv - Romelanda, Kungälvs kommun",152,6,900.0,3250000
647,2015-02-27,Tvetgatan 49,"Bohuslän, Kungälvs kommun",152,6,156.0,2100000
648,2015-02-27,Vitsippegatan 8,"Ytterby, Kungälvs kommun",181,7,579.0,3595000
649,2015-02-26,Hemvägen 41,"Kungälv - Romelanda, Kungälvs kommun",141,7,924.0,3610000
650,2015-02-26,Fregattgatan 5,"Centralt, Kungälvs kommun",191,5,506.0,4300000
651,2015-02-26,Munkholmsgatan 7,"Kungälv, Kungälvs kommun",95,4,796.0,2750000
652,2015-02-26,Lilla Ryr 200,"Kungälv - Lycke, Kungälvs kommun",120,2,1406.0,2400000
653,2015-02-21,Stenåldersgatan 6,"Ytterby Stället, Kungälvs kommun",104,4,318.0,3200000
654,2015-02-13,Gullbringa 110,"Hålta, Kungälvs kommun",180,5,2068.0,3495000
655,2015-02-13,Bärnstensvägen 1,"Kode, Kungälvs kommun",347,7,1070.0,3050000
656,2015-02-12,Tvetgatan 123,"Kungälv, Kungälvs kommun",109,5,300.0,2450000
657,2015-02-12,Mellan-Restad 270,"Hålta, Kungälvs kommun",174,5,1233.0,3315000
658,2015-02-11,Alekärr 125,"Romelanda, Kungälvs kommun",120,3,1950.0,3400000
659,2015-02-10,Hällristningsgatan 12,"Kungälv Ytterby, Kungälvs kommun",107,5,560.0,3425000
660,2015-02-03,Tegskiftegatan 28,"Kungälv - Ytterby, Kungälvs kommun",268,7,832.0,4700000
661,2015-01-28,Grandalen 190,"Kungälv-Svartedalen, Kungälvs kommun",165,3,1378.0,1900000
662,2015-01-21,Stenhålt 352,"Kungälv - Romelanda, Kungälvs kommun",151,6,1630.0,3810000
663,2015-01-18,Vävra 120,"Bohuslän, Kungälvs kommun",146,7,3352.0,2600000
664,2015-01-16,Trankärrsliden 21,"Tveten & Skälebräcke, Kungälvs kommun",185,5,1216.0,2950000
665,2015-01-16,Rubinvägen 19,"Kode, Kungälvs kommun",195,6,937.0,3400000
666,2015-01-14,Åsebyberg 853,"Kode, Kungälvs kommun",137,5,1462.0,3395000
667,2015-01-13,Lundby 475,"Kareby, Kungälvs kommun",181,5,2024.0,4000000
668,2015-01-11,Bergkristallvägen 20,"Kode, Kungälvs kommun",127,5,572.0,3760000
669,2015-01-02,Rosenstensvägen 43,"Bohuslän, Kungälvs kommun",127,5,188.0,2600000
670,2014-12-20,Åsebyberg 685,"Kode, Kungälvs kommun",115,3,1374.0,2995000
671,2014-12-12,Gårdskiftegatan 17,"Tega, Kungälvs kommun",198,6,1147.0,4050000
672,2014-12-04,Tröskvägen 260,"Ullstorp, Kungälvs kommun",140,6,410.0,4450000
673,2019-08-21,Olserödsgatan 16,"Olseröd, Kungälvs kommun",118,5,238.0,3875000
674,2019-08-20,Lysegården 110,"Romelanda, Kungälvs kommun",192,5,2899.0,3380000
675,2019-08-19,Vävra 433,"Hålta, Kungälvs kommun",198,6,1729.0,5300000
676,2019-08-16,Munkholmsgatan 2,"Komarken, Kungälvs kommun",210,7,893.0,5400000
677,2019-08-16,Staby 360,"Kungälv - Kärna, Kungälvs kommun",194,5,1020.0,2900000
678,2019-08-16,Beryllvägen 2,"Kode, Kungälvs kommun",133,6,908.0,4455000
679,2019-08-16,Grindvakten 27,"Kungälv Grinden, Kungälvs kommun",121,4,312.0,3750000
680,2019-08-15,Holm 440,"Kärna, Kungälvs kommun",144,5,1408.0,4275000
681,2019-08-14,Tolleröd 280,"Kungälv, Kungälvs kommun",73,3,1446.0,3330000
682,2019-08-13,Hasselvägen 5,"Romelanda, Kungälvs kommun",115,166,972.0,1900000
683,2019-08-13,Vetegången 15,"Centralt, Kungälvs kommun",124,4,403.0,4100000
684,2019-08-12,Staby 750,"Kärna, Kungälvs kommun",268,7,2787.0,4325000
685,2019-08-02,Solvagnsgatan 2,"Ytterby, Kungälvs kommun",176,5,484.0,5455000
686,2019-08-01,Aspvägen 8,"Ytterby, Kungälvs kommun",220,5,602.0,4680000
687,2019-08-01,Rönnvägen 17,"Diseröd, Kungälvs kommun",205,6,805.0,3500000
688,2019-07-20,Prästvägen 990,"Diseröd, Kungälvs kommun",298,5,1941.0,5000000
689,2019-07-18,Kulleskärsvägen,"Tjuvkil, Kungälvs kommun",142,6,410.0,4893000
690,2019-07-16,Lilla Fjellsholmen 61,"Vedhall, Kungälvs kommun",86,4,405.0,6500000
691,2019-07-12,Sjöhåla 120,"Kovikshamn, Kungälvs kommun",65,2,1662.0,1870000
692,2019-07-11,Bergliden 5,"Kode, Kungälvs kommun",84,3,1945.0,2970000
693,2019-07-09,Snäckliden 2,"Sundhammar, Kungälvs kommun",150,5,1085.0,4800000
694,2019-07-05,Kantorvägen 5,"Bohuslän, Kungälvs kommun",125,5,574.0,3495000
695,2019-07-05,Vävra 470,"Hålta, Kungälvs kommun",170,5,3244.0,2900000
696,2019-07-05,Valeberg 105,"Solberga-Kode, Kungälvs kommun",153,4,2957.0,3350000
697,2019-07-03,Ranneberg 200,"Kärna, Kungälvs kommun",129,4,3315.0,2250000
698,2019-07-03,Bergsvägen 15,"Ödsmålsmosse/Rörtången, Kungälvs kommun",57,4,1784.0,1600000
699,2019-07-02,Vitsippegatan 12,"Ytterby, Kungälvs kommun",200,6,535.0,4650000
700,2019-07-01,Hanekullen 205,"Kareby, Kungälvs kommun",196,6,1885.0,4750000
701,2019-06-28,Dotorp 250,"Kärna, Kungälvs kommun",158,5,1449.0,3825000
702,2019-06-27,Över-Restad 210,"Hålta, Kungälvs kommun",107,5,2738.0,1700000
703,2019-06-26,Hövdingagatan 1,"Komarken, Kungälvs kommun",323,6,1030.0,5200000
704,2019-06-25,Ängsgatan 17,"Centralt, Kungälvs kommun",204,5,574.0,4620000
705,2019-06-23,Ranneberg 180,"Kärna, Kungälvs kommun",150,5,1204.0,2810000
706,2019-06-20,Bastubäcksvägen 38,"Ödsmålsmosse/Rörtången, Kungälvs kommun",63,3,767.0,2900000
707,2019-06-20,Enskiftegatan 14,"Ytterby, Kungälvs kommun",243,7,924.0,5575000
708,2019-06-20,Häljeröd 420,"Romelanda, Kungälvs kommun",208,5,1172.0,3800000
709,2019-06-20,Strömgatan 3,"Ytterby, Kungälvs kommun",141,5,955.0,4750000
710,2019-06-19,Grindslanten 14,"Grinden, Kungälvs kommun",141,5,,3000000
711,2019-06-19,Skogen 148,"Kareby, Kungälvs kommun",145,6,2156.0,5100000
712,2019-06-15,Norrmannebo 200,"Romelanda, Kungälvs kommun",198,6,3500.0,3200000
713,2019-06-14,Vråstigen 2,"Bohuslän, Kungälvs kommun",130,6,1661.0,3300000
714,2019-06-14,Skårby 590,"Kareby, Kungälvs kommun",75,2,1132.0,2350000
715,2019-06-13,Blåsippegatan 14,"Ytterby, Kungälvs kommun",201,6,833.0,4000000
716,2019-06-12,Granndalen 19,"Lycke, Kungälvs kommun",49,4,1421.0,1700000
717,2019-06-11,Länsmansvägen 28,"Ytterby, Kungälvs kommun",178,6,862.0,4707000
718,2019-06-10,Nordön 180,"Tjuvkil, Kungälvs kommun",160,5,1587.0,4850000
719,2019-06-07,Barlinds väg  7,"Marstrand, Kungälvs kommun",90,5,1527.0,4490000
720,2019-06-07,Skårby 985,"Bohuslän, Kungälvs kommun",171,5,1655.0,4750000
721,2019-06-05,Brunskär 510,"Kärna, Kungälvs kommun",105,4,365.0,4250000
722,2019-06-04,Kastellegårdsvägen 220,"Kastellegården, Kungälvs kommun",105,4,1450.0,4050000
723,2020-05-20,Krokens väg 22,"Tjuvkil (västra delen)+Kroken, Kungälvs kommun",194,6,1320.0,5900000
724,2020-05-19,Bäckliden 10,"Kungälv, Kungälvs kommun",248,7,500.0,7700000
725,2020-05-18,Tronnum 260,"Kärna, Kungälvs kommun",106,3,1229.0,3500000
726,2020-05-16,Rishammarvägen 12,"Kungälv, Kungälvs kommun",211,7,747.0,6000000
727,2020-05-14,Åkerhög 410,"Vedhall, Kungälvs kommun",147,4,842.0,5000000
728,2020-05-13,Grandalen 110,"Duvesjön, Kungälvs kommun",66,2,1121.0,2300000
729,2020-05-13,Kållen 140,"Romelanda, Kungälvs kommun",121,4,2207.0,3200000
730,2020-05-12,Kärnavägen 1,"Kärna, Kungälvs kommun",249,8,668.0,4300000
731,2020-05-12,Hamngatan 3,"Kungälv centralt, Kungälvs kommun",220,6,620.0,6100000
732,2020-05-12,Kvarnvägen 41,"Bohuslän, Kungälvs kommun",156,5,1194.0,3650000
733,2020-05-11,Krokens väg 21,"Lycke, Kungälvs kommun",157,6,968.0,5950000
734,2020-05-10,Åseby 120,"Kode / Solberga, Kungälvs kommun",162,3,19952.0,3825000
735,2020-05-06,Byvägen 63,"Ödsmålsmosse, Kungälvs kommun",104,5,1750.0,3750000
736,2020-05-06,Toftåsen 3,"Sundhammar, Kungälvs kommun",173,6,1235.0,5975000
737,2020-05-06,Gullbringa 110,"Lökeberg, Kungälvs kommun",180,6,2068.0,4300000
738,2020-05-06,Skäggstorp 180,"Kode, Kungälvs kommun",52,2,1353.0,2450000
739,2020-05-05,Källeröd 166,"Kareby, Kungälvs kommun",126,6,988.0,4295000
740,2020-05-05,Skårshöjd 8,"Kärna, Kungälvs kommun",180,6,921.0,3700000
741,2020-05-04,Lievägen 245,"Ullstorp, Kungälvs kommun",111,4,487.0,5150000
742,2020-05-01,Flädervägen 17,"Diseröd, Kungälvs kommun",110,4,332.0,3600000
743,2020-04-30,Duvesjön 230,"Duvesjön, Kungälvs kommun",119,4,1091.0,4450000
744,2020-04-29,Olserödsgatan 128,"Kungälv, Kungälvs kommun",189,4,1388.0,4650000
745,2020-04-29,Instölid 33,"Instön, Kungälvs kommun",55,3,841.0,3950000
746,2020-04-28,Tjällviksvägen 4,"Marstrand, Kungälvs kommun",74,2,822.0,2650000
747,2020-04-28,Grokareby 130,"Kareby, Kungälvs kommun",226,6,6284.0,3825000
748,2020-04-28,Häljeröd 280,"Romelanda, Kungälvs kommun",223,7,3235.0,3700000
749,2020-04-28,Älggatan 6,"Olseröd, Kungälvs kommun",111,4,,3375000
750,2020-04-27,Hemmansgatan 2,"Ytterby, Kungälvs kommun",179,8,1021.0,4800000
751,2020-04-25,Västra Röd 130,"Harestad, Kungälvs kommun",151,5,1170.0,4200000
752,2020-04-24,Bergåsvägen 17,"Ytterby, Kungälvs kommun",175,6,1054.0,4600000
753,2020-04-24,Åseby 170,"Åseby, Kungälvs kommun",101,3,1945.0,3500000
754,2020-04-23,Aspvägen 7A,"Kungälv - Ytterby, Kungälvs kommun",210,6,640.0,4725000
755,2020-04-22,Hammar 150,"Harestad, Kungälvs kommun",160,4,1391.0,1895000
756,2020-04-22,Ingegatan 2E,"Komarken, Kungälvs kommun",151,5,108.0,3600000
757,2020-04-21,Tvetgatan 289,"Tveten, Kungälvs kommun",139,5,127.0,3700000
758,2020-04-19,Prästvägen 238,"Kareby, Kungälvs kommun",177,7,1401.0,5400000
759,2020-04-18,Hammarberg 880,"Kode, Kungälvs kommun",71,3,2037.0,2450000
760,2020-04-17,Källeröd 168,"Kareby, Kungälvs kommun",126,6,1000.0,4395000
761,2020-04-17,Tjällviksvägen 14,"Instön, Kungälvs kommun",142,4,3032.0,4150000
762,2020-04-16,Ingetorp 190,"Kode, Kungälvs kommun",82,4,2160.0,2860000
763,2020-04-07,Bokvägen 8,"Centralt, Kungälvs kommun",210,8,635.0,6650000
764,2020-04-03,Önneröd 145,"Bohuslän, Kungälvs kommun",110,4,1030.0,4800000
765,2020-04-03,Skårby 774,"Bohuslän, Kungälvs kommun",151,7,2155.0,5300000
766,2020-04-02,Lerskärsvägen 11,"Lycke, Kungälvs kommun",63,19,1065.0,2750000
767,2020-04-02,Löstorp 120,"Kareby, Kungälvs kommun",193,6,1313.0,3620000
768,2020-04-02,Flädervägen 48,"Diseröd, Kungälvs kommun",192,7,823.0,5455000
769,2020-04-02,Lievägen 232,"Ullstorp, Kungälvs kommun",139,5,257.0,5420000
770,2020-04-01,Lilla Fjellsholmen 33,"Lilla Fjellsholmen, Kungälvs kommun",126,4,412.0,7900000
771,2020-04-01,Vitsten 210,"Kode, Kungälvs kommun",50,3,1191.0,1200000
772,2020-04-01,Orrstigen 8,"Bohuslän, Kungälvs kommun",50,3,361.0,4220000
773,2013-11-29,Rishammar 260,"Bohuslän, Kungälvs kommun",240,7,2982.0,2525000
774,2013-11-29,Skurhagagatan 4,"Centralt, Kungälvs kommun",265,7,798.0,2750000
775,2013-11-27,Domsvägen 4,"Ytterby, Kungälvs kommun",175,5,858.0,2150000
776,2013-11-25,Åldermansvägen 9,"Ytterby, Kungälvs kommun",248,5,1119.0,3600000
777,2013-11-15,Västerhöjdsvägen 24,"Kärna, Kungälvs kommun",150,5,596.0,4160000
778,2013-11-15,Thorilds Gränd 9,"Centralt, Kungälvs kommun",124,4,422.0,4610000
779,2013-11-13,Åldermansvägen 12,"Ytterby, Kungälvs kommun",248,5,909.0,3745000
780,2013-11-12,Lundby 380,"Kareby, Kungälvs kommun",140,4,1818.0,2900000
781,2013-11-11,Oskarsbergsgatan 34,"Tega, Kungälvs kommun",167,4,773.0,3020000
782,2013-11-04,Fontinvägen 26,"Centralt, Kungälvs kommun",229,6,1083.0,4675000
783,2013-10-31,Jägarvägen 6,"Bohuslän, Kungälvs kommun",175,5,564.0,2200000
784,2013-10-25,Komministergatan 16,"Centralt, Kungälvs kommun",275,7,723.0,5100000
785,2013-10-22,Fredkullagatan 24,"Centralt, Kungälvs kommun",120,4,918.0,2440000
786,2013-10-18,Ulvesund 305,"Ytterby-Ulvesund, Kungälvs kommun",154,7,775.0,2690000
787,2013-10-18,Vävra 535,"Vävra, Kungälvs kommun",60,3,1069.0,1460000
788,2013-10-11,Åsleröd 110,"Ytterby, Kungälvs kommun",114,3,975.0,1555000
789,2013-10-11,Rundsvallen 150,"Ytterby - Rundsvallen, Kungälvs kommun",157,5,1440.0,2850000
790,2013-10-11,Krappvägen 574,"Ullstorp, Kungälvs kommun",199,5,807.0,4845000
791,2013-10-09,Staby 774,"Kärna, Kungälvs kommun",121,4,1127.0,2740000
792,2013-10-08,Glose 590,"Glose, Kungälvs kommun",165,5,1799.0,1850000
793,2013-10-08,Svärdgatan 6,"Stället, Kungälvs kommun",145,5,392.0,3560000
794,2013-10-03,Drakegatan 8,"Centralt, Kungälvs kommun",160,4,853.0,3400000
795,2013-09-18,Hällevad 140,"Duvesjön, Kungälvs kommun",202,6,2077.0,2955000
796,2013-09-13,Holm 230,"Kärna, Kungälvs kommun",162,6,2861.0,3700000
797,2013-09-09,Braseröd 120,"Romelanda, Kungälvs kommun",116,4,7164.0,1895000
798,2013-08-30,Lahälla 760,"Lahälla, Kungälvs kommun",241,5,2559.0,4500000
799,2013-08-30,Olsegården 13,"Olseröd, Kungälvs kommun",172,5,375.0,3280000
800,2013-08-28,Heden 180,"Ytterby-Ulvesund, Kungälvs kommun",117,3,2279.0,2500000
801,2013-08-28,Brunnefjäll 132,"Kärna - Vedhall, Kungälvs kommun",220,6,1076.0,4490000
802,2013-08-27,Kållstorp 140,"Kärna - Harestad, Kungälvs kommun",110,5,3436.0,1360000
803,2013-08-26,Rönnvägen 14,"Romelanda - Diseröd, Kungälvs kommun",218,6,1059.0,2710000
804,2013-08-20,Ängsgatan 13,"Centralt, Kungälvs kommun",203,4,564.0,2550000
805,2013-08-15,Strandgatan 10B,"Centralt, Kungälvs kommun",203,4,414.0,3230000
806,2013-08-15,Marielundsvägen 16,"Marstrand - Koön, Kungälvs kommun",163,5,702.0,4500000
807,2013-08-15,Kuskalundsvägen 12,"Vävra, Kungälvs kommun",87,4,1379.0,1835000
808,2013-08-13,Vävra 705,"Hålta, Kungälvs kommun",129,4,1206.0,2450000
809,2013-08-05,Rönnvägen 1,"Romelanda - Diseröd, Kungälvs kommun",169,5,941.0,2250000
810,2013-07-22,Slånvägen 5,"Kärna, Kungälvs kommun",416,9,2017.0,3550000
811,2013-07-18,Dalen 240,"Kärna, Kungälvs kommun",85,3,2611.0,1750000
812,2013-07-09,Duvesjön 210,"Duvesjön, Kungälvs kommun",133,5,1768.0,2750000
813,2013-07-03,Duvesjön 234,"Bohuslän, Kungälvs kommun",119,4,1147.0,3000000
814,2013-06-25,Åsebyberg 680,"Åsebyberg, Kungälvs kommun",51,2,1206.0,1550000
815,2013-06-18,Ulvesund 408,"Ytterby-Ulvesund, Kungälvs kommun",52,3,805.0,1600000
816,2013-06-13,Karantänsgatan 4,"Bohuslän, Kungälvs kommun",215,7,619.0,4000000
817,2013-06-12,Skogsvägen 20,"Ingetorp, Kungälvs kommun",101,4,1318.0,1785000
818,2013-06-09,Rörtången 123,"Rörtången, Kungälvs kommun",171,3,1010.0,3600000
819,2013-05-31,Toreby 280,"Kärna - Harestad, Kungälvs kommun",146,6,2013.0,2770000
820,2013-05-30,Kållstorp 140,"Kärna - Harestad, Kungälvs kommun",110,5,3436.0,1700000
821,2013-05-29,Lievägen 224,"Ullstorp, Kungälvs kommun",122,5,304.0,3470000
822,2013-05-29,Beryllvägen 14,"Kode, Kungälvs kommun",145,5,434.0,3020000
823,2023-03-23,Kulperödsvägen 17,"Bohuslän, Kungälvs kommun",252,6,2141.0,4800000
824,2023-03-09,Sköldgatan 8,"Stället, Kungälvs kommun",125,3,451.0,4225000
825,2023-03-09,Munkegärdegatan 279,"Kungälv - Munkegärde, Kungälvs kommun",118,4,342.0,4700000
826,2023-03-08,Önneröd 120,"Kärna, Kungälvs kommun",162,5,3061.0,3750000
827,2023-03-03,Kyrkeby 293,"Harestad, Kungälvs kommun",170,6,1189.0,5500000
828,2023-03-02,Harkeröd 305,"Hålta, Kungälvs kommun",110,4,818.0,4395000
829,2023-03-02,Lagvägen 23,"Ytterby, Kungälvs kommun",114,4,757.0,2700000
830,2023-02-27,Tegskiftegatan 84,"Ytterby, Kungälvs kommun",247,5,1186.0,5310000
831,2023-02-21,Signehög 320,"Romelanda, Kungälvs kommun",162,5,1550.0,4350000
832,2023-02-08,Guddehjälm 215,"Ytterby, Kungälvs kommun",187,8,3639.0,5330000
833,2023-02-07,Kärnavägen 4,"Kärna, Kungälvs kommun",200,7,860.0,4250000
834,2023-02-04,Källeröd 166,"Kareby, Kungälvs kommun",127,6,988.0,4350000
835,2023-02-02,Korpedalsvägen 3,"Aröd, Kungälvs kommun",204,5,993.0,4000000
836,2023-01-30,Hällristningsgatan 10,"Kungälv - Ytterby, Kungälvs kommun",103,4,282.0,4000000
837,2023-01-27,Kantorvägen 4,"Diseröd, Kungälvs kommun",134,5,558.0,3700000
838,2023-01-26,Gunneröd 320,"Lycke, Kungälvs kommun",145,5,1144.0,3900000
839,2023-01-19,Prästvägen 340,"Kungälv - Kareby, Kungälvs kommun",250,7,4235.0,6100000
840,2023-01-18,Granndalen 13,"Kärna, Kungälvs kommun",137,4,1093.0,3850000
841,2023-01-17,Stenåldersgatan 57,"Ytterby, Kungälvs kommun",107,5,354.0,4380000
842,2023-01-12,Duvesjön 216,"Romelanda, Kungälvs kommun",153,6,2091.0,4750000
843,2023-01-04,Rostock 290,"Romelanda, Kungälvs kommun",148,65,1678.0,3400000
844,2022-12-27,Långdammsvägen 2,"Marstrandsön, Kungälvs kommun",148,65,617.0,7125000
845,2022-12-21,Munkegärdegatan 312,"Munkegärde, Kungälvs kommun",170,6,612.0,5605000
846,2022-12-15,Bremnäs 130,"Lycke, Kungälvs kommun",207,8,938.0,4490000
847,2022-12-13,Bremnäs 155,"Lycke Bremnäs, Kungälvs kommun",190,6,1298.0,4125000
848,2022-12-02,Skurhagagatan 3,"Komarken, Kungälvs kommun",252,6,603.0,4700000
849,2022-12-02,Över-Restad 165,"Hålta, Kungälvs kommun",126,6,1693.0,5050000
850,2022-12-02,Sundhammarsvägen 610,"Kärna, Kungälvs kommun",188,6,2010.0,5500000
851,2022-12-02,Klevevägen 50,"Ytterby, Kungälvs kommun",110,4,,3600000
852,2022-12-01,Klockarvägen 11,"Diseröd, Kungälvs kommun",170,6,574.0,4300000
853,2022-11-29,Hammarberg 830,"Kode, Kungälvs kommun",88,3,1632.0,2900000
